system:index,date,temperature_celsius,.geo
A20191124_1500,2019-11-24,28.04290441830499,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191124_1800,2019-11-24,27.049831387227492,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191124_2100,2019-11-24,26.256510971329583,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191125_0000,2019-11-25,29.001699856233262,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191125_0300,2019-11-25,31.521674536158564,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191125_0600,2019-11-25,33.922061647988095,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191125_0900,2019-11-25,32.59208480791352,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191125_1200,2019-11-25,28.668553680129147,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191125_1500,2019-11-25,27.870325905582256,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191125_1800,2019-11-25,27.07722273225431,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191125_2100,2019-11-25,26.573485512019612,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191126_0000,2019-11-26,29.15841710634085,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191126_0300,2019-11-26,32.65533973560373,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191126_0600,2019-11-26,33.81210449331136,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191126_0900,2019-11-26,32.1944770584778,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191126_1200,2019-11-26,28.422447909024505,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191126_1500,2019-11-26,27.85339831976888,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191126_1800,2019-11-26,27.19028381321934,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191126_2100,2019-11-26,26.686859765698703,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191127_0000,2019-11-27,29.077817118057535,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191127_0300,2019-11-27,31.40709243758064,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191127_0600,2019-11-27,31.944255061532143,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191127_0900,2019-11-27,31.33685317081365,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191127_1200,2019-11-27,28.680808756392278,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191127_1500,2019-11-27,27.97654829771826,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191127_1800,2019-11-27,27.020627937786507,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191127_2100,2019-11-27,26.409230653300185,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191128_0000,2019-11-28,28.89918287032421,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191128_0300,2019-11-28,31.824487676144837,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191128_0600,2019-11-28,33.08252240345074,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191128_0900,2019-11-28,32.5715254997987,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191128_1200,2019-11-28,29.26845760665602,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191128_1500,2019-11-28,28.352542707417598,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191128_1800,2019-11-28,27.54690890049804,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191128_2100,2019-11-28,26.99258983255468,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191129_0000,2019-11-29,29.340046942543413,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191129_0300,2019-11-29,32.25262453810175,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191129_0600,2019-11-29,33.63099175189247,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191129_0900,2019-11-29,32.11167226044783,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191129_1200,2019-11-29,29.32758914445678,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191129_1500,2019-11-29,28.64700772549785,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191129_1800,2019-11-29,27.904524421042858,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191129_2100,2019-11-29,27.081637325325776,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191130_0000,2019-11-30,29.533060396810328,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191130_0300,2019-11-30,32.27049412588044,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191130_0600,2019-11-30,33.733440714862624,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191130_0900,2019-11-30,32.10010324277528,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191130_1200,2019-11-30,28.984717455272847,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191130_1500,2019-11-30,28.099573826331184,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191130_1800,2019-11-30,27.366033890576283,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191130_2100,2019-11-30,27.07578933571526,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191201_0000,2019-12-01,29.232722240729,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191201_0300,2019-12-01,32.372896529526926,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191201_0600,2019-12-01,34.006954640795456,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191201_0900,2019-12-01,32.98910514124991,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191201_1200,2019-12-01,29.415082830919275,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191201_1500,2019-12-01,28.37769067578716,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191201_1800,2019-12-01,27.650296512568953,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191201_2100,2019-12-01,27.297205559870665,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191202_0000,2019-12-02,29.59902408352532,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191202_0300,2019-12-02,33.29902115245583,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191202_0600,2019-12-02,34.21818280811801,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191202_0900,2019-12-02,32.55532140872969,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191202_1200,2019-12-02,28.762730790068815,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191202_1500,2019-12-02,27.992154661277265,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191202_1800,2019-12-02,27.37135790143087,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191202_2100,2019-12-02,27.00910300564254,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191203_0000,2019-12-03,28.896825614349286,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191203_0300,2019-12-03,32.276572428286386,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191203_0600,2019-12-03,33.163245628819055,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191203_0900,2019-12-03,32.314499395462,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191203_1200,2019-12-03,28.651773192259707,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191203_1500,2019-12-03,27.472158015209605,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191203_1800,2019-12-03,26.879200601928233,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191203_2100,2019-12-03,26.56891813388834,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191204_0000,2019-12-04,28.70637337343658,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191204_0300,2019-12-04,31.90444567215766,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191204_0600,2019-12-04,33.22018729243752,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191204_0900,2019-12-04,31.91237289311655,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191204_1200,2019-12-04,28.634048772681226,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191204_1500,2019-12-04,28.001349015875228,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191204_1800,2019-12-04,27.349130737779614,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191204_2100,2019-12-04,27.00451866361848,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191205_0000,2019-12-05,28.959326692988885,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191205_0300,2019-12-05,31.26396572369473,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191205_0600,2019-12-05,31.304302529432825,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191205_0900,2019-12-05,31.039019331222985,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191205_1200,2019-12-05,28.260642563230302,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191205_1500,2019-12-05,27.743480755700418,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191205_1800,2019-12-05,27.48688456785678,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191205_2100,2019-12-05,27.07945346988767,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191206_0000,2019-12-06,28.68028140951808,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191206_0300,2019-12-06,31.64074287351844,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191206_0600,2019-12-06,30.90396482924163,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191206_0900,2019-12-06,30.072808081133587,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191206_1200,2019-12-06,28.146774446831873,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191206_1500,2019-12-06,27.57936202689569,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191206_1800,2019-12-06,27.02914388200846,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191206_2100,2019-12-06,26.568010368456292,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191207_0000,2019-12-07,28.608845371951723,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191207_0300,2019-12-07,31.427509296763148,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191207_0600,2019-12-07,31.99563639377305,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191207_0900,2019-12-07,30.874428951879008,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191207_1200,2019-12-07,28.480805564624596,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191207_1500,2019-12-07,27.756466407849253,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191207_1800,2019-12-07,27.11253146350973,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191207_2100,2019-12-07,26.57464304332997,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191208_0000,2019-12-08,28.5387694029203,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191208_0300,2019-12-08,31.406284645673036,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191208_0600,2019-12-08,33.45604644563066,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191208_0900,2019-12-08,31.524580856993715,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191208_1200,2019-12-08,28.452644286288816,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191208_1500,2019-12-08,27.91067191217153,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191208_1800,2019-12-08,27.375910575911675,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191208_2100,2019-12-08,26.81650641049598,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191209_0000,2019-12-09,28.393134704575747,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191209_0300,2019-12-09,31.467715927067108,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191209_0600,2019-12-09,33.276411147015054,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191209_0900,2019-12-09,32.09870516338643,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191209_1200,2019-12-09,28.18781109633608,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191209_1500,2019-12-09,27.41451260921433,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191209_1800,2019-12-09,27.011431451049784,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191209_2100,2019-12-09,26.707500164576746,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191210_0000,2019-12-10,28.57829955880658,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191210_0300,2019-12-10,31.05166529761931,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191210_0600,2019-12-10,32.309535171587044,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191210_0900,2019-12-10,31.212994592018884,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191210_1200,2019-12-10,27.984832144876844,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191210_1500,2019-12-10,27.003717052455766,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191210_1800,2019-12-10,26.816819557363377,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191210_2100,2019-12-10,26.98909614081666,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191211_0000,2019-12-11,28.50131238040338,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191211_0300,2019-12-11,30.87887403004374,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191211_0600,2019-12-11,32.58839366820344,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191211_0900,2019-12-11,30.549989593733073,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191211_1200,2019-12-11,27.89011792536442,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191211_1500,2019-12-11,27.82017114111921,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191211_1800,2019-12-11,27.24378104533031,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191211_2100,2019-12-11,26.778271803771915,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191212_0000,2019-12-12,28.37188816417716,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191212_0300,2019-12-12,31.492214859029417,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191212_0600,2019-12-12,31.179608578775213,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191212_0900,2019-12-12,30.674386957191018,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191212_1200,2019-12-12,27.892889837136686,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191212_1500,2019-12-12,27.413414240518122,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191212_1800,2019-12-12,26.951729049473062,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191212_2100,2019-12-12,26.438951690165336,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191213_0000,2019-12-13,27.796796699942934,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191213_0300,2019-12-13,31.2468519531274,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191213_0600,2019-12-13,31.738123872395388,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191213_0900,2019-12-13,31.04456067814751,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191213_1200,2019-12-13,27.699843985405067,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191213_1500,2019-12-13,27.373468707246285,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191213_1800,2019-12-13,27.090923171784233,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191213_2100,2019-12-13,26.61187018114586,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191214_0000,2019-12-14,27.645780219189216,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191214_0300,2019-12-14,30.077954912328607,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191214_0600,2019-12-14,31.63077203934086,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191214_0900,2019-12-14,30.658388985017762,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191214_1200,2019-12-14,27.755704899849963,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191214_1500,2019-12-14,27.047071730733688,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191214_1800,2019-12-14,26.640686047133112,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191214_2100,2019-12-14,26.44273789352036,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191215_0000,2019-12-15,28.029722859097838,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191215_0300,2019-12-15,30.869267460817518,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191215_0600,2019-12-15,31.0858781452727,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191215_0900,2019-12-15,28.788484518332112,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191215_1200,2019-12-15,26.982082458984888,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191215_1500,2019-12-15,26.569396036921706,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191215_1800,2019-12-15,26.31803163673842,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191215_2100,2019-12-15,25.623511771195734,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191216_0000,2019-12-16,27.221502542980378,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191216_0300,2019-12-16,30.7139900293707,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191216_0600,2019-12-16,31.427394397843518,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191216_0900,2019-12-16,30.029451019735795,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191216_1200,2019-12-16,27.762325840192165,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191216_1500,2019-12-16,27.187496426209773,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191216_1800,2019-12-16,26.610940324292784,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191216_2100,2019-12-16,26.08595793056724,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191217_0000,2019-12-17,27.735044370225967,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191217_0300,2019-12-17,29.518656879996445,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191217_0600,2019-12-17,30.86984356271154,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191217_0900,2019-12-17,30.568518192051876,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191217_1200,2019-12-17,26.733848569171318,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191217_1500,2019-12-17,26.389472346620824,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191217_1800,2019-12-17,25.92740703008809,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191217_2100,2019-12-17,25.599858018991245,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191218_0000,2019-12-18,27.584892649568953,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191218_0300,2019-12-18,31.260748621033546,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191218_0600,2019-12-18,31.70164232568822,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191218_0900,2019-12-18,31.189045584919008,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191218_1200,2019-12-18,27.5889273268922,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191218_1500,2019-12-18,27.310573430522826,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191218_1800,2019-12-18,26.887399419601152,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191218_2100,2019-12-18,26.537338979596353,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191219_0000,2019-12-19,27.96939493113596,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191219_0300,2019-12-19,31.352168891766855,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191219_0600,2019-12-19,32.32276362852565,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191219_0900,2019-12-19,31.03298620936892,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191219_1200,2019-12-19,28.072770403603002,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191219_1500,2019-12-19,27.425207130503292,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191219_1800,2019-12-19,26.58807520214716,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191219_2100,2019-12-19,26.277669092232195,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191220_0000,2019-12-20,27.599216219935226,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191220_0300,2019-12-20,31.777162586957893,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191220_0600,2019-12-20,33.306906406466055,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191220_0900,2019-12-20,31.52568231472061,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191220_1200,2019-12-20,28.407332402061126,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191220_1500,2019-12-20,27.687026483104667,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191220_1800,2019-12-20,27.31502006075918,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191220_2100,2019-12-20,26.73157515853713,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191221_0000,2019-12-21,28.695807583981495,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191221_0300,2019-12-21,31.013764483323513,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191221_0600,2019-12-21,32.167940026547946,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191221_0900,2019-12-21,30.872669139524383,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191221_1200,2019-12-21,28.060826140803385,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191221_1500,2019-12-21,27.94949555020014,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191221_1800,2019-12-21,27.2267485037988,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191221_2100,2019-12-21,26.99402846283344,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191222_0000,2019-12-22,28.803095079437412,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191222_0300,2019-12-22,30.27104392221575,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191222_0600,2019-12-22,31.524355134878427,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191222_0900,2019-12-22,30.723416803338687,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191222_1200,2019-12-22,27.762049935699117,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191222_1500,2019-12-22,27.071425610170223,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191222_1800,2019-12-22,26.726551630244444,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191222_2100,2019-12-22,26.517238964203152,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191223_0000,2019-12-23,28.34771897278848,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191223_0300,2019-12-23,30.287018819805706,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191223_0600,2019-12-23,31.984500400691452,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191223_0900,2019-12-23,31.224696406797552,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191223_1200,2019-12-23,27.71036716343951,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191223_1500,2019-12-23,27.351319358045092,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191223_1800,2019-12-23,26.99137862659957,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191223_2100,2019-12-23,26.80083455259374,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191224_0000,2019-12-24,28.03202823161664,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191224_0300,2019-12-24,29.595078043064365,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191224_0600,2019-12-24,31.058707338761238,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191224_0900,2019-12-24,30.12344948946693,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191224_1200,2019-12-24,27.861998416102,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191224_1500,2019-12-24,27.35452694220943,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191224_1800,2019-12-24,26.779445309456975,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191224_2100,2019-12-24,26.697212436470227,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191225_0000,2019-12-25,28.07574074876936,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191225_0300,2019-12-25,31.331088080527394,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191225_0600,2019-12-25,32.25196936049638,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191225_0900,2019-12-25,29.79455514597055,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191225_1200,2019-12-25,26.639796206440405,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191225_1500,2019-12-25,25.866447034837517,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191225_1800,2019-12-25,26.23211582718288,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191225_2100,2019-12-25,25.82832063881766,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191226_0000,2019-12-26,27.00165139131764,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191226_0300,2019-12-26,30.379568633855627,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191226_0600,2019-12-26,31.8229791311766,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191226_0900,2019-12-26,30.862024518418366,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191226_1200,2019-12-26,28.053248220277403,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191226_1500,2019-12-26,27.522051956784807,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191226_1800,2019-12-26,26.600049201333846,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191226_2100,2019-12-26,26.074692262318848,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191227_0000,2019-12-27,27.71508653159816,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191227_0300,2019-12-27,30.12754712335714,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191227_0600,2019-12-27,30.31504270173972,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191227_0900,2019-12-27,30.337497651285553,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191227_1200,2019-12-27,27.071763995679706,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191227_1500,2019-12-27,27.34475315587481,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191227_1800,2019-12-27,26.707784251449,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191227_2100,2019-12-27,26.35926538069425,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191228_0000,2019-12-28,27.12591202205428,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191228_0300,2019-12-28,28.36734452981793,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191228_0600,2019-12-28,30.129996911132842,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191228_0900,2019-12-28,30.52255094067649,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191228_1200,2019-12-28,27.406409873234637,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191228_1500,2019-12-28,26.92462454999198,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191228_1800,2019-12-28,26.581810387454816,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191228_2100,2019-12-28,26.458742658143237,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191229_0000,2019-12-29,27.66827497190754,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191229_0300,2019-12-29,30.545202319439916,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191229_0600,2019-12-29,31.804779024458036,"{""type"":""MultiPoint"",""coordinates"":[]}"
A20191229_0900,2019-12-29,29.72005173425696,"{""type"":""MultiPoint"",""coordinates"":[]}"
