date,mean_pressure,.geo
2021-05-27,100436.9873102667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-28,100456.65115833511,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-29,100376.09865784319,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-30,100264.70453909959,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-05-31,100239.04942644197,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-01,100278.2240155618,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-02,100310.5342564113,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-03,100388.23394883369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-04,100414.6239596386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-05,100406.16548951782,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-06,100449.08298899137,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-07,100441.09205579887,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-08,100382.73656030899,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-09,100315.52597149296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-10,100219.4122195641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-11,100334.09415637089,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-12,100413.40260733283,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-13,100406.85003952595,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-14,100329.1968203173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-15,100393.04925556552,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-16,100499.10805086933,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-17,100518.39499556407,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-18,100497.2901240321,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-19,100497.00142914838,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-20,100490.12687144217,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-21,100480.76419741575,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-22,100451.49423680364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-23,100488.55530010388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-24,100458.21422037188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-25,100398.45274834902,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-26,100443.16815277384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-27,100397.47419593137,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-28,100400.80082365894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-29,100402.07058232615,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-06-30,100435.62673681226,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-01,100398.88837108146,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-02,100351.00344169313,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-03,100335.82012924469,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-04,100336.32304104831,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-05,100228.20918901001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-06,100281.4529502939,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-07,100303.41764963765,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-08,100293.93866743988,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-09,100225.44141354511,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-10,100246.84963391011,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-11,100308.58518622078,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-12,100253.00645015412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-13,100200.81581418305,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-14,100321.55941149463,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-15,100412.35804310226,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-16,100416.55252465626,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-17,100324.99228466974,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-18,100270.39282595107,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-19,100341.50499856735,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-20,100524.90703631206,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-21,100466.71816261222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-22,100361.63321630881,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-23,100428.1160354594,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-24,100483.41204868768,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-25,100413.0647897874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-26,100386.24987486319,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-27,100392.68248395657,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-28,100397.44473269052,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-29,100410.63018886157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-30,100497.45383747057,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-07-31,100417.27980240466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-01,100371.49584200655,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-02,100458.16306100115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-03,100516.16518746351,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-04,100537.68382162569,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-05,100565.36501106377,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-06,100497.7123182927,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-07,100556.60322663044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-08,100480.44310504929,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-09,100393.57071350403,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-10,100447.7071919995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-11,100528.41871977296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-12,100445.4701863761,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-13,100343.92469527033,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-14,100348.26016714821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-15,100479.40461642548,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-16,100536.23708502048,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-17,100370.34440232941,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-18,100262.35466009393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-19,100346.8371116013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-20,100417.71239596381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-21,100421.77977306221,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-22,100377.56883386316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-23,100391.92343872438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-24,100412.17913201668,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-25,100294.37032894575,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-26,100257.6538664678,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-27,100265.29664322722,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-28,100218.62917395908,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-29,100284.07943338057,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-30,100290.40052402102,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-08-31,100351.00053334159,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-01,100371.20000138076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-02,100288.11265245109,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-03,100303.70325493724,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-04,100367.37538101991,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-05,100417.0321092366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-06,100387.87582460824,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-07,100350.6193407966,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-08,100390.64003583223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-09,100401.81089328676,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-10,100358.83148993894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-11,100261.41296693278,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-12,100320.74283786064,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-13,100373.406680751,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-14,100522.7039643334,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-15,100410.77518356268,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-16,100324.38774453451,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-17,100302.76362437557,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-18,100374.32285463763,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-19,100401.40765077686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-20,100342.96911624081,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-21,100372.17627544589,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-22,100401.63677191961,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-23,100363.88870765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-24,100263.84751607788,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-25,100181.07724650735,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-26,100181.20125274864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-27,100148.95974220091,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-28,100225.32989509217,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-29,100231.23837090883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-09-30,100286.0848323857,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-01,100320.03140501854,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-02,100283.74382514677,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-03,100237.39524756372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-04,100177.18372324225,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-05,100154.38715768616,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-06,100157.63822005432,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-07,100261.91325517892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-08,100285.84174770348,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-09,100228.65454652152,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-10,100164.24249955983,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-11,100167.44960871019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-12,100079.81253646221,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-13,100127.11553663829,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-14,100147.78174763446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-15,100133.14781157329,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-16,100163.20294943091,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-17,100263.20494298938,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-18,100535.64806184688,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-19,100621.6799311661,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-20,100468.69489234782,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-21,100461.24289309344,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-22,100505.4420780646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-23,100432.56720276989,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-24,100325.23654304874,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-25,100264.55667056743,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-26,100305.73390568307,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-27,100335.82522964755,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-28,100341.72712068012,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-29,100445.88179147546,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-30,100397.83980247368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-10-31,100391.50719924876,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-01,100372.33204917092,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-02,100326.78236209921,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-03,100252.72843936298,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-04,100207.56919632835,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-05,100120.69399999302,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-06,99997.11934252264,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-07,100060.37850857657,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-08,100092.58916643361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-09,100134.32798956099,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-10,100169.63291770656,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-11,100197.84522219113,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-12,100263.64387105903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-13,100258.14867458565,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-14,100306.21109108918,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-15,100220.11521214565,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-16,100244.28740209121,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-17,100192.36249624586,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-18,100032.9739750002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-19,100037.88253884413,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-20,100174.7037623885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-21,100169.92305382085,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-22,100137.13592961957,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-23,100203.34713290038,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-24,100199.47089577225,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-25,100188.77642112237,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-26,100163.50074046451,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-27,100178.77599824635,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-28,100182.30385455822,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-29,100117.37656334678,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-11-30,100185.39839238061,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-01,100233.54607450208,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-02,100294.16141955167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-03,100262.1172454027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-04,100339.59796570729,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-05,100241.79424577895,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-06,100276.53498824572,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-07,100297.71003994018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-08,100320.77516630242,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-09,100310.12951225993,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-10,100303.40105391062,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-11,100259.02260401883,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-12,100169.5381071723,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-13,100086.5877787098,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-14,100104.43503761005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-15,100179.98764166344,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-16,100185.25722945422,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-17,100155.38236624167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-18,100241.58205693806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-19,100321.08757676491,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-20,100425.61757162138,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-21,100499.93004422073,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-22,100352.03069389639,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-23,100277.78926447184,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-24,100231.50689719449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-25,100323.71172108818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-26,100374.38972946287,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-27,100351.79435797058,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-28,100300.66798880152,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-29,100317.0568431699,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-30,100332.19284528257,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021-12-31,100298.43703289454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-01,100295.12026939788,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-02,100280.9458010998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-03,100284.37972714998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-04,100381.68880293281,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-05,100385.63228598153,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-06,100432.6064439404,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-07,100398.26282522615,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-08,100284.53736498172,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-09,100232.3051404466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-10,100291.8940445245,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-11,100325.71195064948,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-12,100398.29555928372,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-13,100353.23082472905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-14,100254.27655402626,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-15,100268.99081927483,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-16,100242.02490308369,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-17,100212.59207478515,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-18,100177.57772289017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-19,100193.30991117875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-20,100221.37241398354,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-21,100244.18434978921,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-22,100186.1240649261,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-23,100070.26492752417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-24,99987.78545858743,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-25,100020.54343886244,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-26,100106.99781312673,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-27,100201.95764853299,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-28,100254.21180221136,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-29,100250.55316501138,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-30,100201.61959797429,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-01-31,100152.46676539525,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-01,100188.78315261852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-02,100250.5421961247,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-03,100159.82009645025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-04,100052.61672241721,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-05,100065.36456229736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-06,100128.02289053894,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-07,100238.20719545154,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-08,100233.69660111221,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-09,100142.20548841316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-10,100085.83643154753,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-11,100043.57601239972,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-12,100001.82417504648,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-13,100076.84518076653,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-14,100154.72649413323,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-15,100069.84338915297,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-16,99979.95258610272,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-17,100109.31576930641,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-18,100263.57953349002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-19,100243.07070142188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-20,100219.86417048977,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-21,100211.42328856021,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-22,100284.97871811599,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-23,100386.77386142779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-24,100349.85390064308,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-25,100283.56980734109,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-26,100291.68961416442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-27,100231.99418847494,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-02-28,100182.6530552362,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-01,100146.2464659645,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-02,100102.10197008449,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-03,100177.30348346294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-04,100177.53656583224,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-05,100149.09910143152,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-06,100118.95625563113,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-07,100133.24924141215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-08,100099.61005651,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-09,100085.84141112865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-10,100020.1731806837,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-11,100003.72755736437,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-12,100041.57686160385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-13,100130.1836058726,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-14,100065.94605137335,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-15,100005.05250566994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-16,100047.72491827272,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-17,100030.73845375804,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-18,100013.47883721166,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-19,100018.22064118361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-20,100159.20169633698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-21,100265.79735434937,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-22,100301.26615990579,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-23,100297.002663256,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-24,100299.41343641149,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-25,100389.85029325157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-26,100365.08996040496,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-27,100347.1561154779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-28,100283.18801931762,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-29,100285.71640379309,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-30,100319.01501814046,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-03-31,100316.32863336818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-01,100341.44337948719,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-02,100299.0047482938,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-03,100301.56582367615,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-04,100395.97818995241,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-05,100372.19150761346,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-06,100339.79084033231,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-07,100291.69590552426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-08,100229.30527507649,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-09,100250.0600225073,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-10,100278.90108325305,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-11,100200.9499953397,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-12,100155.59567699864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-13,100127.0068057152,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-14,100173.56398200785,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-15,100187.45603815201,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-16,100122.54805252634,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-17,100133.61653082851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-18,100200.01222888465,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-19,100259.25963035453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-20,100309.58488244042,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-21,100289.37630962118,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-22,100227.47484319063,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-23,100154.87679636013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022-04-24,100091.5803309134,"{""type"":""MultiPoint"",""coordinates"":[]}"
